InventoryId,Store,Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice,SalesDate,Volume,Classification,ExciseTax,VendorNo,VendorName
1_HARDERSFIELD_126,1,126,Grey Goose Vodka,Liter,1,32.99,32.99,11-01-2024,1000,1,1.05,480,BACARDI USA INC            
1_HARDERSFIELD_126,1,126,Grey Goose Vodka,Liter,3,98.97,32.99,14-01-2024,1000,1,3.15,480,BACARDI USA INC            
1_HARDERSFIELD_126,1,126,Grey Goose Vodka,Liter,2,65.98,32.99,15-01-2024,1000,1,2.1,480,BACARDI USA INC            
1_HARDERSFIELD_126,1,126,Grey Goose Vodka,Liter,1,32.99,32.99,20-01-2024,1000,1,1.05,480,BACARDI USA INC            
1_HARDERSFIELD_126,1,126,Grey Goose Vodka,Liter,3,98.97,32.99,22-01-2024,1000,1,3.15,480,BACARDI USA INC            
1_HARDERSFIELD_126,1,126,Grey Goose Vodka,Liter,1,32.99,32.99,23-01-2024,1000,1,1.05,480,BACARDI USA INC            
1_HARDERSFIELD_126,1,126,Grey Goose Vodka,Liter,2,65.98,32.99,24-01-2024,1000,1,2.1,480,BACARDI USA INC            
1_HARDERSFIELD_126,1,126,Grey Goose Vodka,Liter,1,32.99,32.99,25-01-2024,1000,1,1.05,480,BACARDI USA INC            
1_HARDERSFIELD_126,1,126,Grey Goose Vodka,Liter,1,32.99,32.99,26-01-2024,1000,1,1.05,480,BACARDI USA INC            
1_HARDERSFIELD_126,1,126,Grey Goose Vodka,Liter,1,32.99,32.99,27-01-2024,1000,1,1.05,480,BACARDI USA INC            
1_HARDERSFIELD_126,1,126,Grey Goose Vodka,Liter,2,65.98,32.99,29-01-2024,1000,1,2.1,480,BACARDI USA INC            
1_HARDERSFIELD_126,1,126,Grey Goose Vodka,Liter,1,32.99,32.99,30-01-2024,1000,1,1.05,480,BACARDI USA INC            
1_HARDERSFIELD_1261,1,1261,Jim Beam Kentucky Fire,50mL,4,3.96,0.99,25-01-2024,50,1,0.21,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1261,1,1261,Jim Beam Kentucky Fire,50mL,3,2.97,0.99,26-01-2024,50,1,0.16,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1261,1,1261,Jim Beam Kentucky Fire,50mL,5,4.95,0.99,27-01-2024,50,1,0.26,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1261,1,1261,Jim Beam Kentucky Fire,50mL,14,13.86,0.99,29-01-2024,50,1,0.74,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1261,1,1261,Jim Beam Kentucky Fire,50mL,1,0.99,0.99,30-01-2024,50,1,0.05,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_12656,1,12656,Merriam Vyds Miktos Red,750mL,1,45.99,45.99,13-01-2024,750,2,0.11,10754,PERFECTA WINES             
1_HARDERSFIELD_12666,1,12666,Carpineto Dogajolo Tuscan Wh,750mL,1,9.99,9.99,04-01-2024,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12666,1,12666,Carpineto Dogajolo Tuscan Wh,750mL,2,19.98,9.99,09-01-2024,750,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12666,1,12666,Carpineto Dogajolo Tuscan Wh,750mL,2,19.98,9.99,13-01-2024,750,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12666,1,12666,Carpineto Dogajolo Tuscan Wh,750mL,3,29.97,9.99,14-01-2024,750,2,0.34,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12666,1,12666,Carpineto Dogajolo Tuscan Wh,750mL,1,9.99,9.99,17-01-2024,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12666,1,12666,Carpineto Dogajolo Tuscan Wh,750mL,2,19.98,9.99,21-01-2024,750,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12666,1,12666,Carpineto Dogajolo Tuscan Wh,750mL,2,19.98,9.99,24-01-2024,750,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12666,1,12666,Carpineto Dogajolo Tuscan Wh,750mL,1,9.99,9.99,27-01-2024,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12666,1,12666,Carpineto Dogajolo Tuscan Wh,750mL,1,9.99,9.99,28-01-2024,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12666,1,12666,Carpineto Dogajolo Tuscan Wh,750mL,2,19.98,9.99,29-01-2024,750,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12666,1,12666,Carpineto Dogajolo Tuscan Wh,750mL,1,9.99,9.99,31-01-2024,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12685,1,12685,Brazin Old Vine Znfdl Lodi,750mL,2,29.98,14.99,09-01-2024,750,2,0.22,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_12685,1,12685,Brazin Old Vine Znfdl Lodi,750mL,2,29.98,14.99,15-01-2024,750,2,0.22,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_12685,1,12685,Brazin Old Vine Znfdl Lodi,750mL,1,14.99,14.99,28-01-2024,750,2,0.11,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_12685,1,12685,Brazin Old Vine Znfdl Lodi,750mL,1,14.99,14.99,31-01-2024,750,2,0.11,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_1269,1,1269,Jeffersons Bourbon,750mL,1,25.99,25.99,02-01-2024,750,1,0.79,1485,CASTLE BRANDS CORP.        
1_HARDERSFIELD_1269,1,1269,Jeffersons Bourbon,750mL,1,26.99,26.99,07-01-2024,750,1,0.79,1485,CASTLE BRANDS CORP.        
1_HARDERSFIELD_1269,1,1269,Jeffersons Bourbon,750mL,1,26.99,26.99,10-01-2024,750,1,0.79,1485,CASTLE BRANDS CORP.        
1_HARDERSFIELD_1269,1,1269,Jeffersons Bourbon,750mL,3,80.97,26.99,15-01-2024,750,1,2.36,1485,CASTLE BRANDS CORP.        
1_HARDERSFIELD_1269,1,1269,Jeffersons Bourbon,750mL,1,26.99,26.99,16-01-2024,750,1,0.79,1485,CASTLE BRANDS CORP.        
1_HARDERSFIELD_1269,1,1269,Jeffersons Bourbon,750mL,2,53.98,26.99,21-01-2024,750,1,1.57,1485,CASTLE BRANDS CORP.        
1_HARDERSFIELD_1269,1,1269,Jeffersons Bourbon,750mL,1,26.99,26.99,22-01-2024,750,1,0.79,1485,CASTLE BRANDS CORP.        
1_HARDERSFIELD_1269,1,1269,Jeffersons Bourbon,750mL,1,26.99,26.99,23-01-2024,750,1,0.79,1485,CASTLE BRANDS CORP.        
1_HARDERSFIELD_1269,1,1269,Jeffersons Bourbon,750mL,1,26.99,26.99,29-01-2024,750,1,0.79,1485,CASTLE BRANDS CORP.        
1_HARDERSFIELD_1269,1,1269,Jeffersons Bourbon,750mL,1,26.99,26.99,30-01-2024,750,1,0.79,1485,CASTLE BRANDS CORP.        
1_HARDERSFIELD_1269,1,1269,Jeffersons Bourbon,750mL,1,26.99,26.99,31-01-2024,750,1,0.79,1485,CASTLE BRANDS CORP.        
1_HARDERSFIELD_1271,1,1271,Jeffersons Reserve Bourbon,750mL,1,49.99,49.99,16-01-2024,750,1,0.79,1485,CASTLE BRANDS CORP.        
1_HARDERSFIELD_1271,1,1271,Jeffersons Reserve Bourbon,750mL,1,49.99,49.99,30-01-2024,750,1,0.79,1485,CASTLE BRANDS CORP.        
1_HARDERSFIELD_1273,1,1273,Jim Beam Choice,1.75L,1,31.99,31.99,12-01-2024,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1273,1,1273,Jim Beam Choice,1.75L,1,31.99,31.99,20-01-2024,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_12747,1,12747,Barefoot Cellars Pnt Nr,750mL,1,4.99,4.99,02-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12747,1,12747,Barefoot Cellars Pnt Nr,750mL,1,6.29,6.29,05-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12747,1,12747,Barefoot Cellars Pnt Nr,750mL,1,6.29,6.29,09-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12747,1,12747,Barefoot Cellars Pnt Nr,750mL,1,6.29,6.29,10-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12747,1,12747,Barefoot Cellars Pnt Nr,750mL,1,6.29,6.29,13-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12747,1,12747,Barefoot Cellars Pnt Nr,750mL,1,6.29,6.29,15-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12747,1,12747,Barefoot Cellars Pnt Nr,750mL,1,6.29,6.29,20-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12747,1,12747,Barefoot Cellars Pnt Nr,750mL,2,12.58,6.29,22-01-2024,750,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12747,1,12747,Barefoot Cellars Pnt Nr,750mL,1,6.29,6.29,30-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12771,1,12771,Joel Gott Cab Svgn 815,750mL,4,51.96,12.99,02-01-2024,750,2,0.45,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12771,1,12771,Joel Gott Cab Svgn 815,750mL,2,27.98,13.99,05-01-2024,750,2,0.22,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12771,1,12771,Joel Gott Cab Svgn 815,750mL,1,13.99,13.99,10-01-2024,750,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12771,1,12771,Joel Gott Cab Svgn 815,750mL,3,41.97,13.99,15-01-2024,750,2,0.34,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12771,1,12771,Joel Gott Cab Svgn 815,750mL,1,13.99,13.99,19-01-2024,750,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12771,1,12771,Joel Gott Cab Svgn 815,750mL,2,27.98,13.99,21-01-2024,750,2,0.22,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12771,1,12771,Joel Gott Cab Svgn 815,750mL,2,27.98,13.99,22-01-2024,750,2,0.22,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12771,1,12771,Joel Gott Cab Svgn 815,750mL,2,27.98,13.99,23-01-2024,750,2,0.22,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12771,1,12771,Joel Gott Cab Svgn 815,750mL,1,13.99,13.99,24-01-2024,750,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12771,1,12771,Joel Gott Cab Svgn 815,750mL,4,55.96,13.99,26-01-2024,750,2,0.45,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12771,1,12771,Joel Gott Cab Svgn 815,750mL,2,27.98,13.99,27-01-2024,750,2,0.22,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12772,1,12772,Joel Gott Chard,750mL,1,13.99,13.99,25-01-2024,750,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12773,1,12773,Joel Gott Znfdl,750mL,3,44.97,14.99,11-01-2024,750,2,0.34,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12773,1,12773,Joel Gott Znfdl,750mL,1,14.99,14.99,12-01-2024,750,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12773,1,12773,Joel Gott Znfdl,750mL,1,14.99,14.99,17-01-2024,750,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12773,1,12773,Joel Gott Znfdl,750mL,1,14.99,14.99,23-01-2024,750,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_1278,1,1278,Jim Beam Black,1.75L,1,34.99,34.99,08-01-2024,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1278,1,1278,Jim Beam Black,1.75L,1,34.99,34.99,15-01-2024,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1278,1,1278,Jim Beam Black,1.75L,1,34.99,34.99,27-01-2024,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1278,1,1278,Jim Beam Black,1.75L,2,69.98,34.99,28-01-2024,1750,1,3.67,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1278,1,1278,Jim Beam Black,1.75L,1,34.99,34.99,29-01-2024,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1281,1,1281,Benchmark Old #8 Bourbon,1.75L,1,14.99,14.99,06-01-2024,1750,1,1.84,8004,SAZERAC CO INC             
1_HARDERSFIELD_1281,1,1281,Benchmark Old #8 Bourbon,1.75L,1,14.99,14.99,16-01-2024,1750,1,1.84,8004,SAZERAC CO INC             
1_HARDERSFIELD_1281,1,1281,Benchmark Old #8 Bourbon,1.75L,1,14.99,14.99,28-01-2024,1750,1,1.84,8004,SAZERAC CO INC             
1_HARDERSFIELD_1282,1,1282,Small Batch 1792,750mL,1,29.99,29.99,19-01-2024,750,1,0.79,660,SAZERAC NORTH AMERICA INC. 
1_HARDERSFIELD_1282,1,1282,Small Batch 1792,750mL,1,29.99,29.99,22-01-2024,750,1,0.79,660,SAZERAC NORTH AMERICA INC. 
1_HARDERSFIELD_1282,1,1282,Small Batch 1792,750mL,1,29.99,29.99,30-01-2024,750,1,0.79,660,SAZERAC NORTH AMERICA INC. 
1_HARDERSFIELD_12901,1,12901,Madria Sangria,1.5L,1,8.99,8.99,03-01-2024,1500,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12901,1,12901,Madria Sangria,1.5L,1,8.99,8.99,04-01-2024,1500,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12901,1,12901,Madria Sangria,1.5L,1,8.99,8.99,15-01-2024,1500,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12901,1,12901,Madria Sangria,1.5L,1,8.99,8.99,23-01-2024,1500,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12943,1,12943,Middle Sister Drama Queen Pi,750mL,1,9.99,9.99,29-01-2024,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12945,1,12945,Middle Sister Mischief Maker,750mL,2,19.98,9.99,08-01-2024,750,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12945,1,12945,Middle Sister Mischief Maker,750mL,1,9.99,9.99,21-01-2024,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12945,1,12945,Middle Sister Mischief Maker,750mL,2,19.98,9.99,23-01-2024,750,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12945,1,12945,Middle Sister Mischief Maker,750mL,1,9.99,9.99,26-01-2024,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12945,1,12945,Middle Sister Mischief Maker,750mL,1,9.99,9.99,29-01-2024,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12945,1,12945,Middle Sister Mischief Maker,750mL,1,9.99,9.99,31-01-2024,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,5,19.95,3.99,01-01-2024,100,1,0.52,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,2,7.98,3.99,02-01-2024,100,1,0.21,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,2,7.98,3.99,03-01-2024,100,1,0.21,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,1,3.99,3.99,06-01-2024,100,1,0.1,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,1,3.99,3.99,07-01-2024,100,1,0.1,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,1,3.99,3.99,08-01-2024,100,1,0.1,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,4,15.96,3.99,09-01-2024,100,1,0.42,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,1,3.99,3.99,10-01-2024,100,1,0.1,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,2,7.98,3.99,11-01-2024,100,1,0.21,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,9,35.91,3.99,12-01-2024,100,1,0.94,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,3,11.97,3.99,13-01-2024,100,1,0.32,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,2,7.98,3.99,14-01-2024,100,1,0.21,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,5,19.95,3.99,15-01-2024,100,1,0.52,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,2,7.98,3.99,16-01-2024,100,1,0.21,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,2,7.98,3.99,18-01-2024,100,1,0.21,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,1,3.99,3.99,19-01-2024,100,1,0.1,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,2,7.98,3.99,21-01-2024,100,1,0.21,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,3,11.97,3.99,22-01-2024,100,1,0.32,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,5,19.95,3.99,23-01-2024,100,1,0.52,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,3,11.97,3.99,26-01-2024,100,1,0.32,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,4,15.96,3.99,27-01-2024,100,1,0.42,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,2,7.98,3.99,29-01-2024,100,1,0.21,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,4,15.96,3.99,30-01-2024,100,1,0.42,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_12951,1,12951,Purple Cowboy Red,750mL,2,21.98,10.99,16-01-2024,750,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12951,1,12951,Purple Cowboy Red,750mL,2,21.98,10.99,23-01-2024,750,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12951,1,12951,Purple Cowboy Red,750mL,1,10.99,10.99,29-01-2024,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12994,1,12994,Acrobat Pnt Gris Oregon,750mL,2,23.98,11.99,10-01-2024,750,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_12994,1,12994,Acrobat Pnt Gris Oregon,750mL,1,11.99,11.99,12-01-2024,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_12994,1,12994,Acrobat Pnt Gris Oregon,750mL,1,11.99,11.99,22-01-2024,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_12994,1,12994,Acrobat Pnt Gris Oregon,750mL,4,47.96,11.99,23-01-2024,750,2,0.45,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_12994,1,12994,Acrobat Pnt Gris Oregon,750mL,2,23.98,11.99,25-01-2024,750,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_13081,1,13081,Dom Ferret Pouilly Fuisse,750mL,1,30.99,30.99,22-01-2024,750,2,0.11,4692,KOBRAND CORPORATION        
1_HARDERSFIELD_1309,1,1309,Makers Mark Cask Strength,750mL,1,59.99,59.99,21-01-2024,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_13097,1,13097,Menage a Trois Chard,750mL,1,10.99,10.99,16-01-2024,750,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_13097,1,13097,Menage a Trois Chard,750mL,1,10.99,10.99,22-01-2024,750,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_13097,1,13097,Menage a Trois Chard,750mL,1,10.99,10.99,23-01-2024,750,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_13097,1,13097,Menage a Trois Chard,750mL,1,10.99,10.99,31-01-2024,750,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_13124,1,13124,Shaya Verdejo Old Vines Whit,750mL,3,44.97,14.99,16-01-2024,750,2,0.34,9552,M S WALKER INC             
1_HARDERSFIELD_13124,1,13124,Shaya Verdejo Old Vines Whit,750mL,2,29.98,14.99,23-01-2024,750,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_13141,1,13141,Noble Vines 181 Merlot Lodi,750mL,2,21.98,10.99,03-01-2024,750,2,0.22,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_13141,1,13141,Noble Vines 181 Merlot Lodi,750mL,2,21.98,10.99,17-01-2024,750,2,0.22,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_13141,1,13141,Noble Vines 181 Merlot Lodi,750mL,1,10.99,10.99,23-01-2024,750,2,0.11,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_13141,1,13141,Noble Vines 181 Merlot Lodi,750mL,2,21.98,10.99,26-01-2024,750,2,0.22,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_13141,1,13141,Noble Vines 181 Merlot Lodi,750mL,2,21.98,10.99,29-01-2024,750,2,0.22,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_13163,1,13163,Barefoot Bubbly Moscato,750mL,1,9.99,9.99,08-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_13163,1,13163,Barefoot Bubbly Moscato,750mL,2,19.98,9.99,15-01-2024,750,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_13163,1,13163,Barefoot Bubbly Moscato,750mL,1,9.99,9.99,17-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_13163,1,13163,Barefoot Bubbly Moscato,750mL,2,19.98,9.99,29-01-2024,750,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_13163,1,13163,Barefoot Bubbly Moscato,750mL,2,19.98,9.99,30-01-2024,750,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_13225,1,13225,Alphonse Dolly Sancerre Cvee,750mL,1,24.99,24.99,08-01-2024,750,2,0.11,90024,VINILANDIA USA             
1_HARDERSFIELD_1323,1,1323,Early Times,1.75L,2,35.98,17.99,02-01-2024,1750,1,3.67,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1323,1,1323,Early Times,1.75L,1,19.99,19.99,06-01-2024,1750,1,1.84,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1323,1,1323,Early Times,1.75L,1,19.99,19.99,10-01-2024,1750,1,1.84,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1323,1,1323,Early Times,1.75L,1,19.99,19.99,12-01-2024,1750,1,1.84,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1323,1,1323,Early Times,1.75L,4,79.96,19.99,13-01-2024,1750,1,7.35,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1323,1,1323,Early Times,1.75L,1,19.99,19.99,14-01-2024,1750,1,1.84,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1323,1,1323,Early Times,1.75L,1,19.99,19.99,17-01-2024,1750,1,1.84,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1323,1,1323,Early Times,1.75L,1,19.99,19.99,18-01-2024,1750,1,1.84,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1323,1,1323,Early Times,1.75L,1,19.99,19.99,19-01-2024,1750,1,1.84,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1323,1,1323,Early Times,1.75L,1,19.99,19.99,23-01-2024,1750,1,1.84,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1323,1,1323,Early Times,1.75L,1,19.99,19.99,25-01-2024,1750,1,1.84,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1323,1,1323,Early Times,1.75L,1,19.99,19.99,30-01-2024,1750,1,1.84,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_13258,1,13258,ChocoVine,750mL,3,38.97,12.99,06-01-2024,750,2,0.34,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_13258,1,13258,ChocoVine,750mL,2,25.98,12.99,07-01-2024,750,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_13258,1,13258,ChocoVine,750mL,3,38.97,12.99,22-01-2024,750,2,0.34,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_13258,1,13258,ChocoVine,750mL,2,25.98,12.99,28-01-2024,750,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_13258,1,13258,ChocoVine,750mL,1,12.99,12.99,29-01-2024,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_13260,1,13260,Carmenere Santa Rita 120,750mL,1,8.99,8.99,16-01-2024,750,2,0.11,6785,PALM BAY INTERNATIONAL INC 
1_HARDERSFIELD_13260,1,13260,Carmenere Santa Rita 120,750mL,3,26.97,8.99,29-01-2024,750,2,0.34,6785,PALM BAY INTERNATIONAL INC 
1_HARDERSFIELD_1330,1,1330,Grey Goose Glass Pack,1.75L,1,57.99,57.99,21-01-2024,1750,1,1.84,480,BACARDI USA INC            
1_HARDERSFIELD_1330,1,1330,Grey Goose Glass Pack,1.75L,1,57.99,57.99,29-01-2024,1750,1,1.84,480,BACARDI USA INC            
1_HARDERSFIELD_13303,1,13303,Plungerhead Znfdl Lodi,750mL,2,27.98,13.99,08-01-2024,750,2,0.22,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_13303,1,13303,Plungerhead Znfdl Lodi,750mL,2,27.98,13.99,12-01-2024,750,2,0.22,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_13303,1,13303,Plungerhead Znfdl Lodi,750mL,1,13.99,13.99,14-01-2024,750,2,0.11,653,STATE WINE & SPIRITS   
